user_id,obs_id,explanation_mechanism,true_strategy,predicted_strategy,is_correct,confidence,time_taken,survey_question_pos
93,14,OptimalAction,EnergyPill,Dots,False,Unconfident,13.904,0
93,1,OptimalAction,LoseALife,Survival,False,Unconfident,55.694,1
94,14,DatasetSimilarity,Dots,Dots,True,Confident,9.907,10
94,18,DatasetSimilarity,Dots,Dots,True,Neutral,11.52,11
94,11,DatasetSimilarity,EnergyPill,EnergyPill,True,Confident,13.191,8
94,12,DatasetSimilarity,EnergyPill,Dots,False,Neutral,16.466,9
94,1,TemporalDecomposition,Dots,EnergyPill,False,Neutral,19.66,15
94,6,TemporalDecomposition,EnergyPill,LoseALife,False,Very Unconfident,24.87,14
94,16,TemporalDecomposition,EnergyPill,Survival,False,Neutral,14.687,13
94,4,TemporalDecomposition,LoseALife,Dots,False,Confident,15.197,12
94,16,SARFA,Survival,LoseALife,False,Unconfident,17.902,1
94,10,SARFA,LoseALife,Survival,False,Unconfident,12.024,3
94,13,SARFA,LoseALife,EnergyPill,False,Neutral,31.915,0
94,18,SARFA,LoseALife,EnergyPill,False,Unconfident,18.911,2
94,5,OptimalAction,Dots,Dots,True,Neutral,14.464,5
94,0,OptimalAction,LoseALife,Dots,False,Confident,14.364,6
94,8,OptimalAction,LoseALife,LoseALife,True,Confident,9.032,7
94,18,OptimalAction,LoseALife,Survival,False,Unconfident,31.423,4
95,9,DatasetSimilarity,Dots,EnergyPill,False,Confident,28.79,3
95,9,DatasetSimilarity,Survival,EnergyPill,False,Confident,42.79,2
95,18,DatasetSimilarity,Survival,Survival,True,Confident,39.522,0
95,10,DatasetSimilarity,LoseALife,Survival,False,Confident,43.703,1
95,7,TemporalDecomposition,Dots,Dots,True,Unconfident,18.605,15
95,15,TemporalDecomposition,Dots,Survival,False,Unconfident,42.917,14
95,1,TemporalDecomposition,LoseALife,LoseALife,True,Unconfident,46.627,12
95,15,TemporalDecomposition,LoseALife,LoseALife,True,Unconfident,23.105,13
95,10,SARFA,Dots,Dots,True,Unconfident,30.807,6
95,11,SARFA,Dots,LoseALife,False,Unconfident,55.29,4
95,8,SARFA,Survival,LoseALife,False,Neutral,23.598,7
95,14,SARFA,LoseALife,Dots,False,Unconfident,39.572,5
95,5,OptimalAction,Dots,Survival,False,Confident,32.017,10
95,12,OptimalAction,Dots,Dots,True,Neutral,16.581,11
95,14,OptimalAction,Survival,EnergyPill,False,Confident,23.491,9
95,10,OptimalAction,LoseALife,LoseALife,True,Confident,29.412,8
96,17,DatasetSimilarity,Dots,EnergyPill,False,Neutral,25.666,8
96,16,DatasetSimilarity,Survival,EnergyPill,False,Neutral,28.064,10
96,5,DatasetSimilarity,LoseALife,LoseALife,True,Neutral,11.486,11
96,7,DatasetSimilarity,LoseALife,EnergyPill,False,Neutral,17.311,9
96,17,TemporalDecomposition,Dots,EnergyPill,False,Unconfident,19.244,13
96,19,TemporalDecomposition,Dots,Dots,True,Unconfident,50.563,12
96,11,TemporalDecomposition,Survival,Survival,True,Unconfident,18.455,15
96,17,TemporalDecomposition,Survival,Dots,False,Unconfident,52.703,14
96,0,SARFA,Dots,Survival,False,Neutral,12.726,7
96,5,SARFA,Survival,Survival,True,Neutral,14.286,4
96,8,SARFA,LoseALife,Survival,False,Neutral,16.489,5
96,13,SARFA,LoseALife,Survival,False,Neutral,19.756,6
96,17,OptimalAction,Dots,Survival,False,Neutral,15.926,3
96,19,OptimalAction,EnergyPill,EnergyPill,True,Neutral,22.157,0
96,1,OptimalAction,Survival,Dots,False,Neutral,41.605,1
96,16,OptimalAction,LoseALife,Dots,False,Neutral,23.716,2
97,4,DatasetSimilarity,Dots,EnergyPill,False,Confident,13.749,10
97,9,DatasetSimilarity,Dots,Dots,True,Very Confident,13.5,8
97,2,DatasetSimilarity,EnergyPill,EnergyPill,True,Very Confident,11.301,9
97,10,DatasetSimilarity,Survival,Survival,True,Confident,13.386,11
97,8,TemporalDecomposition,Dots,Survival,False,Confident,93.449,7
97,15,TemporalDecomposition,Dots,Dots,True,Confident,32.431,4
97,17,TemporalDecomposition,Dots,LoseALife,False,Very Confident,20.434,6
97,16,TemporalDecomposition,LoseALife,Survival,False,Unconfident,62.931,5
97,13,SARFA,Dots,LoseALife,False,Neutral,27.768,3
97,10,SARFA,Survival,Dots,False,Confident,23.074,0
97,9,SARFA,LoseALife,EnergyPill,False,Neutral,213.702,1
97,11,SARFA,LoseALife,Survival,False,Confident,33.765,2
97,14,OptimalAction,Dots,Survival,False,Confident,5.65,15
97,18,OptimalAction,Dots,LoseALife,False,Confident,17.545,14
97,4,OptimalAction,EnergyPill,EnergyPill,True,Confident,13.571,12
97,9,OptimalAction,Survival,Survival,True,Confident,8.701,13
98,13,DatasetSimilarity,Survival,EnergyPill,False,Confident,34.471,10
98,15,DatasetSimilarity,Survival,Survival,True,Confident,12.398,9
98,0,DatasetSimilarity,LoseALife,EnergyPill,False,Confident,15.419,11
98,12,DatasetSimilarity,LoseALife,LoseALife,True,Confident,19.983,8
98,3,TemporalDecomposition,Dots,EnergyPill,False,Neutral,30.414,12
98,18,TemporalDecomposition,Dots,Dots,True,Neutral,6.934,13
98,18,TemporalDecomposition,LoseALife,LoseALife,True,Neutral,11.04,14
98,19,TemporalDecomposition,LoseALife,Survival,False,Neutral,16.677,15
98,13,SARFA,EnergyPill,LoseALife,False,Confident,22.279,4
98,14,SARFA,EnergyPill,Survival,False,Neutral,25.591,6
98,16,SARFA,EnergyPill,Dots,False,Neutral,16.452,7
98,18,SARFA,Survival,EnergyPill,False,Neutral,24.522,5
98,6,OptimalAction,Dots,EnergyPill,False,Neutral,19.446,1
98,19,OptimalAction,Dots,Dots,True,Neutral,45.865,0
98,14,OptimalAction,EnergyPill,Dots,False,Neutral,28.201,2
98,11,OptimalAction,Survival,LoseALife,False,Confident,10.662,3
99,1,DatasetSimilarity,Dots,EnergyPill,False,Neutral,23.106,2
99,10,DatasetSimilarity,Dots,Dots,True,Neutral,21.293,1
99,16,DatasetSimilarity,Survival,Survival,True,Unconfident,10.05,3
99,2,DatasetSimilarity,LoseALife,LoseALife,True,Neutral,28.154,0
99,13,TemporalDecomposition,EnergyPill,Survival,False,Unconfident,12.675,10
99,19,TemporalDecomposition,EnergyPill,EnergyPill,True,Confident,10.352,11
99,19,TemporalDecomposition,Survival,Dots,False,Neutral,15.188,8
99,17,TemporalDecomposition,LoseALife,LoseALife,True,Confident,13.494,9
99,2,SARFA,EnergyPill,Survival,False,Neutral,14.302,15
99,12,SARFA,EnergyPill,Dots,False,Unconfident,10.212,13
99,16,SARFA,EnergyPill,Dots,False,Unconfident,7.457,14
99,0,SARFA,Survival,Survival,True,Neutral,16.805,12
99,6,OptimalAction,Dots,Dots,True,Very Unconfident,13.697,5
99,10,OptimalAction,EnergyPill,LoseALife,False,Very Unconfident,11.307,7
99,2,OptimalAction,Survival,Dots,False,Unconfident,20.61,4
99,13,OptimalAction,LoseALife,LoseALife,True,Confident,6.884,6
100,1,DatasetSimilarity,Dots,EnergyPill,False,Very Confident,19.661,15
100,8,DatasetSimilarity,Dots,EnergyPill,False,Very Confident,36.645,13
100,10,DatasetSimilarity,EnergyPill,LoseALife,False,Very Confident,18.586,14
100,16,DatasetSimilarity,EnergyPill,EnergyPill,True,Very Confident,19.913,12
100,5,TemporalDecomposition,Dots,Dots,True,Confident,50.054,1
100,14,TemporalDecomposition,EnergyPill,Survival,False,Confident,47.811,0
100,2,TemporalDecomposition,LoseALife,EnergyPill,False,Confident,24.191,3
100,19,TemporalDecomposition,LoseALife,Survival,False,Confident,29.184,2
100,4,SARFA,EnergyPill,EnergyPill,True,Very Confident,38.19,9
100,13,SARFA,Survival,Dots,False,Very Confident,28.659,8
100,15,SARFA,Survival,EnergyPill,False,Very Confident,37.075,10
100,15,SARFA,LoseALife,Survival,False,Very Confident,130.66,11
100,4,OptimalAction,Dots,LoseALife,False,Very Confident,22.25,5
100,13,OptimalAction,EnergyPill,Dots,False,Very Confident,14.868,6
100,16,OptimalAction,EnergyPill,Survival,False,Very Confident,24.027,4
100,12,OptimalAction,LoseALife,EnergyPill,False,Very Confident,26.568,7
101,11,DatasetSimilarity,Dots,EnergyPill,False,Confident,33.594,1
101,16,DatasetSimilarity,Dots,Dots,True,Neutral,47.447,0
101,7,DatasetSimilarity,EnergyPill,EnergyPill,True,Confident,25.956,3
101,13,DatasetSimilarity,Survival,Survival,True,Neutral,33.849,2
101,8,TemporalDecomposition,Dots,EnergyPill,False,Unconfident,32.624,6
101,18,TemporalDecomposition,EnergyPill,Dots,False,Unconfident,30.795,7
101,19,TemporalDecomposition,Survival,EnergyPill,False,Neutral,19.195,5
101,1,TemporalDecomposition,LoseALife,Survival,False,Unconfident,35.249,4
101,8,SARFA,Survival,EnergyPill,False,Neutral,58.012,15
101,17,SARFA,Survival,EnergyPill,False,Neutral,25.761,13
101,3,SARFA,LoseALife,LoseALife,True,Neutral,12.531,14
101,14,SARFA,LoseALife,Dots,False,Neutral,26.573,12
101,13,OptimalAction,Dots,Survival,False,Neutral,11.063,10
101,15,OptimalAction,Dots,LoseALife,False,Unconfident,27.886,11
101,6,OptimalAction,Survival,Survival,True,Neutral,29.148,8
101,7,OptimalAction,Survival,Survival,True,Neutral,30.515,9
102,12,DatasetSimilarity,EnergyPill,EnergyPill,True,Neutral,56.068,0
102,18,DatasetSimilarity,EnergyPill,EnergyPill,True,Neutral,29.107,3
102,0,DatasetSimilarity,Survival,LoseALife,False,Neutral,49.901,2
102,7,DatasetSimilarity,Survival,Survival,True,Neutral,34.027,1
102,3,TemporalDecomposition,EnergyPill,Survival,False,Neutral,39.142,5
102,19,TemporalDecomposition,EnergyPill,Dots,False,Neutral,36.501,7
102,8,TemporalDecomposition,LoseALife,LoseALife,True,Neutral,37.996,6
102,9,TemporalDecomposition,LoseALife,LoseALife,True,Unconfident,50.997,4
102,7,SARFA,Dots,Survival,False,Neutral,35.187,8
102,5,SARFA,EnergyPill,Survival,False,Neutral,30.039,10
102,14,SARFA,Survival,EnergyPill,False,Unconfident,37.888,9
102,6,SARFA,LoseALife,Survival,False,Neutral,41.345,11
102,1,OptimalAction,Dots,Survival,False,Neutral,26.394,14
102,10,OptimalAction,Dots,Dots,True,Confident,29.183,13
102,0,OptimalAction,Survival,Survival,True,Neutral,20.065,15
102,18,OptimalAction,Survival,Survival,True,Neutral,29.398,12
103,2,DatasetSimilarity,Survival,Dots,False,Unconfident,29.588,0
103,3,DatasetSimilarity,LoseALife,Survival,False,Unconfident,16.875,3
103,5,DatasetSimilarity,LoseALife,Dots,False,Neutral,23.922,2
103,16,DatasetSimilarity,LoseALife,EnergyPill,False,Unconfident,15.94,1
103,4,TemporalDecomposition,Dots,Dots,True,Very Unconfident,4.833,10
103,5,TemporalDecomposition,Survival,Survival,True,Very Unconfident,123.085,11
103,5,TemporalDecomposition,LoseALife,EnergyPill,False,Unconfident,3.624,9
103,10,TemporalDecomposition,LoseALife,Survival,False,Unconfident,4.785,8
103,18,SARFA,Dots,LoseALife,False,Very Unconfident,4.491,15
103,19,SARFA,Survival,Dots,False,Neutral,168.552,13
103,10,SARFA,LoseALife,LoseALife,True,Very Unconfident,5.48,14
103,12,SARFA,LoseALife,Survival,False,Confident,24.26,12
103,9,OptimalAction,EnergyPill,Survival,False,Neutral,55.058,5
103,18,OptimalAction,EnergyPill,LoseALife,False,Unconfident,31.059,7
103,18,OptimalAction,Survival,LoseALife,False,Confident,15.446,4
103,9,OptimalAction,LoseALife,LoseALife,True,Neutral,10.532,6
104,2,DatasetSimilarity,Dots,EnergyPill,False,Confident,15.954,6
104,3,DatasetSimilarity,Survival,Survival,True,Confident,13.053,5
104,14,DatasetSimilarity,Survival,LoseALife,False,Confident,27.793,4
104,15,DatasetSimilarity,LoseALife,EnergyPill,False,Confident,13.747,7
104,7,TemporalDecomposition,Dots,Survival,False,Neutral,25.501,3
104,1,TemporalDecomposition,EnergyPill,Survival,False,Confident,13.197,2
104,13,TemporalDecomposition,EnergyPill,EnergyPill,True,Confident,15.763,1
104,2,TemporalDecomposition,LoseALife,Dots,False,Confident,33.237,0
104,17,SARFA,Dots,Dots,True,Unconfident,6.9,9
104,0,SARFA,EnergyPill,Survival,False,Unconfident,22.64,8
104,13,SARFA,EnergyPill,EnergyPill,True,Unconfident,8.901,11
104,0,SARFA,LoseALife,EnergyPill,False,Unconfident,7.378,10
104,3,OptimalAction,EnergyPill,Survival,False,Confident,23.167,12
104,6,OptimalAction,EnergyPill,Dots,False,Confident,14.924,14
104,14,OptimalAction,EnergyPill,Dots,False,Confident,16.5,15
104,3,OptimalAction,LoseALife,Survival,False,Confident,9.5,13
105,16,DatasetSimilarity,EnergyPill,EnergyPill,True,Very Confident,19.022,8
105,3,DatasetSimilarity,Survival,Survival,True,Confident,32.949,9
105,9,DatasetSimilarity,Survival,Survival,True,Confident,31.353,11
105,14,DatasetSimilarity,LoseALife,Survival,False,Unconfident,111.72,10
105,10,TemporalDecomposition,Dots,Survival,False,Confident,49.475,14
105,0,TemporalDecomposition,Survival,Survival,True,Confident,18.708,15
105,10,TemporalDecomposition,Survival,Dots,False,Very Confident,11.274,13
105,7,TemporalDecomposition,LoseALife,Survival,False,Very Confident,21.641,12
105,5,SARFA,Dots,Dots,True,Confident,35.974,5
105,10,SARFA,Dots,Dots,True,Confident,26.75,4
105,13,SARFA,LoseALife,Survival,False,Confident,63.365,7
105,17,SARFA,LoseALife,LoseALife,True,Neutral,51.812,6
105,10,OptimalAction,Dots,LoseALife,False,Confident,20.68,2
105,5,OptimalAction,Survival,Survival,True,Confident,22.719,0
105,11,OptimalAction,Survival,Survival,True,Neutral,29.059,1
105,1,OptimalAction,LoseALife,Dots,False,Very Confident,17.001,3
106,4,DatasetSimilarity,Dots,EnergyPill,False,Neutral,62.275,0
106,1,DatasetSimilarity,EnergyPill,EnergyPill,True,Unconfident,52.48,2
106,5,DatasetSimilarity,EnergyPill,EnergyPill,True,Neutral,41.133,1
106,18,DatasetSimilarity,LoseALife,LoseALife,True,Very Unconfident,74.631,3
106,13,TemporalDecomposition,Dots,EnergyPill,False,Very Unconfident,41.412,9
106,0,TemporalDecomposition,Survival,Survival,True,Very Unconfident,22.9,11
106,7,TemporalDecomposition,LoseALife,LoseALife,True,Very Unconfident,57.963,10
106,15,TemporalDecomposition,LoseALife,LoseALife,True,Very Unconfident,82.552,8
106,14,SARFA,Dots,Survival,False,Unconfident,93.686,12
106,9,SARFA,EnergyPill,Dots,False,Unconfident,40.395,15
106,15,SARFA,EnergyPill,Survival,False,Unconfident,28.331,13
106,11,SARFA,LoseALife,Dots,False,Very Unconfident,46.079,14
106,10,OptimalAction,Dots,LoseALife,False,Unconfident,19.869,7
106,1,OptimalAction,EnergyPill,Survival,False,Neutral,28.182,4
106,3,OptimalAction,Survival,Survival,True,Neutral,17.09,6
106,6,OptimalAction,Survival,Survival,True,Confident,13.593,5
107,2,DatasetSimilarity,EnergyPill,Dots,False,Confident,21.16,0
107,9,DatasetSimilarity,Survival,Survival,True,Confident,15.609,2
107,6,DatasetSimilarity,LoseALife,EnergyPill,False,Neutral,27.717,1
107,13,DatasetSimilarity,LoseALife,Survival,False,Confident,13.352,3
107,8,TemporalDecomposition,EnergyPill,LoseALife,False,Neutral,8.085,12
107,1,TemporalDecomposition,Survival,EnergyPill,False,Neutral,4.431,15
107,4,TemporalDecomposition,Survival,Dots,False,Neutral,65.546,13
107,3,TemporalDecomposition,LoseALife,LoseALife,True,Unconfident,9.989,14
107,13,SARFA,Survival,EnergyPill,False,Neutral,82.278,4
107,14,SARFA,Survival,Survival,True,Neutral,20.454,5
107,8,SARFA,LoseALife,EnergyPill,False,Neutral,9.206,7
107,14,SARFA,LoseALife,Dots,False,Neutral,15.965,6
107,2,OptimalAction,Dots,Survival,False,Confident,7.327,9
107,9,OptimalAction,Dots,Survival,False,Confident,9.651,8
107,1,OptimalAction,EnergyPill,EnergyPill,True,Confident,15.309,10
107,10,OptimalAction,LoseALife,LoseALife,True,Neutral,24.144,11
108,17,DatasetSimilarity,EnergyPill,EnergyPill,True,Very Confident,13.029,3
108,4,DatasetSimilarity,Survival,Dots,False,Confident,20.873,1
108,5,DatasetSimilarity,Survival,EnergyPill,False,Confident,37.25,0
108,15,DatasetSimilarity,Survival,Dots,False,Confident,9.246,2
108,9,TemporalDecomposition,Dots,EnergyPill,False,Neutral,12.5,9
108,14,TemporalDecomposition,Dots,EnergyPill,False,Confident,9.278,11
108,14,TemporalDecomposition,EnergyPill,EnergyPill,True,Confident,13.442,10
108,15,TemporalDecomposition,Survival,LoseALife,False,Confident,13.657,8
108,7,SARFA,Dots,Dots,True,Confident,9.924,13
108,6,SARFA,EnergyPill,Dots,False,Confident,8.542,15
108,8,SARFA,LoseALife,LoseALife,True,Neutral,12.614,14
108,17,SARFA,LoseALife,Survival,False,Confident,18.012,12
108,1,OptimalAction,LoseALife,Dots,False,Confident,15.224,5
108,11,OptimalAction,LoseALife,LoseALife,True,Confident,13.683,7
108,14,OptimalAction,LoseALife,EnergyPill,False,Very Confident,11.947,4
108,17,OptimalAction,LoseALife,LoseALife,True,Neutral,12.094,6
109,16,DatasetSimilarity,Dots,Dots,True,Very Confident,13.801,3
109,17,DatasetSimilarity,EnergyPill,EnergyPill,True,Neutral,26.973,2
109,6,DatasetSimilarity,Survival,Survival,True,Neutral,54.678,0
109,18,DatasetSimilarity,LoseALife,LoseALife,True,Neutral,25.826,1
109,2,TemporalDecomposition,Dots,EnergyPill,False,Confident,34.124,6
109,4,TemporalDecomposition,Dots,Dots,True,Confident,47.762,4
109,12,TemporalDecomposition,Survival,Survival,True,Neutral,48.218,7
109,0,TemporalDecomposition,LoseALife,LoseALife,True,Confident,22.404,5
109,8,SARFA,Dots,Survival,False,Neutral,34.828,10
109,11,SARFA,Dots,EnergyPill,False,Neutral,46.292,9
109,2,SARFA,Survival,Dots,False,Confident,23.157,8
109,7,SARFA,Survival,Survival,True,Unconfident,29.802,11
109,5,OptimalAction,EnergyPill,EnergyPill,True,Neutral,21.22,15
109,19,OptimalAction,EnergyPill,LoseALife,False,Confident,23.385,14
109,14,OptimalAction,Survival,Dots,False,Neutral,19.734,13
109,19,OptimalAction,LoseALife,Survival,False,Neutral,35.038,12
110,2,DatasetSimilarity,Dots,Dots,True,Very Confident,65.878,4
110,6,DatasetSimilarity,Dots,Dots,True,Confident,20.13,5
110,0,DatasetSimilarity,EnergyPill,EnergyPill,True,Confident,68.921,7
110,9,DatasetSimilarity,Survival,Survival,True,Neutral,29.545,6
110,3,TemporalDecomposition,EnergyPill,EnergyPill,True,Confident,5.701,15
110,15,TemporalDecomposition,EnergyPill,Survival,False,Confident,12.417,14
110,9,TemporalDecomposition,Survival,Dots,False,Neutral,38.006,12
110,16,TemporalDecomposition,LoseALife,Survival,False,Confident,20.251,13
110,3,SARFA,Dots,Survival,False,Confident,24.777,8
110,5,SARFA,EnergyPill,Survival,False,Confident,6.645,11
110,10,SARFA,EnergyPill,Dots,False,Confident,24.114,10
110,11,SARFA,EnergyPill,EnergyPill,True,Confident,9.521,9
110,2,OptimalAction,Dots,Survival,False,Neutral,11.128,2
110,14,OptimalAction,Dots,LoseALife,False,Confident,22.027,1
110,16,OptimalAction,Dots,Survival,False,Neutral,25.424,3
110,16,OptimalAction,Survival,Survival,True,Confident,56.67,0
111,7,DatasetSimilarity,Dots,EnergyPill,False,Very Confident,25.896,14
111,19,DatasetSimilarity,EnergyPill,Survival,False,Very Confident,75.068,13
111,7,DatasetSimilarity,Survival,Survival,True,Very Confident,39.915,15
111,0,DatasetSimilarity,LoseALife,EnergyPill,False,Very Confident,35.041,12
111,16,TemporalDecomposition,Dots,Survival,False,Very Confident,51.079,6
111,1,TemporalDecomposition,EnergyPill,EnergyPill,True,Neutral,99.016,7
111,18,TemporalDecomposition,Survival,EnergyPill,False,Confident,59.801,5
111,2,TemporalDecomposition,LoseALife,Survival,False,Confident,84.344,4
111,6,SARFA,Dots,LoseALife,False,Very Confident,33.37,10
111,3,SARFA,Survival,Survival,True,Very Confident,15.694,11
111,19,SARFA,Survival,Survival,True,Very Confident,27.867,9
111,19,SARFA,LoseALife,LoseALife,True,Very Confident,59.622,8
111,2,OptimalAction,EnergyPill,EnergyPill,True,Very Confident,34.894,3
111,17,OptimalAction,EnergyPill,Dots,False,Confident,77.394,0
111,18,OptimalAction,EnergyPill,LoseALife,False,Very Confident,51.163,1
111,15,OptimalAction,Survival,EnergyPill,False,Very Confident,56.44,2
112,12,DatasetSimilarity,Dots,EnergyPill,False,Very Confident,19.638,12
112,1,DatasetSimilarity,EnergyPill,EnergyPill,True,Confident,40.685,14
112,13,DatasetSimilarity,EnergyPill,EnergyPill,True,Confident,22.5,13
112,13,DatasetSimilarity,LoseALife,EnergyPill,False,Confident,34.799,15
112,7,TemporalDecomposition,EnergyPill,Survival,False,Confident,93.501,10
112,9,TemporalDecomposition,EnergyPill,Survival,False,Very Confident,76.377,8
112,17,TemporalDecomposition,EnergyPill,EnergyPill,True,Confident,27.12,9
112,7,TemporalDecomposition,Survival,Survival,True,Confident,25.227,11
112,14,SARFA,Survival,Dots,False,Very Confident,16.357,1
112,2,SARFA,LoseALife,Survival,False,Confident,37.245,2
112,7,SARFA,LoseALife,LoseALife,True,Very Confident,15.564,3
112,16,SARFA,LoseALife,Dots,False,Confident,16.505,0
112,8,OptimalAction,Dots,Survival,False,Very Confident,13.104,7
112,7,OptimalAction,EnergyPill,Dots,False,Confident,22.649,5
112,4,OptimalAction,Survival,Survival,True,Confident,54.834,4
112,15,OptimalAction,LoseALife,Dots,False,Very Confident,10.736,6
113,15,DatasetSimilarity,EnergyPill,EnergyPill,True,Confident,20.933,4
113,6,DatasetSimilarity,Survival,Survival,True,Neutral,72.718,7
113,12,DatasetSimilarity,Survival,LoseALife,False,Very Confident,38.797,5
113,6,DatasetSimilarity,LoseALife,LoseALife,True,Very Confident,15.302,6
113,13,TemporalDecomposition,Dots,Survival,False,Neutral,71.841,13
113,8,TemporalDecomposition,Survival,Survival,True,Confident,9.601,12
113,13,TemporalDecomposition,Survival,Dots,False,Neutral,17.701,14
113,14,TemporalDecomposition,Survival,Dots,False,Very Confident,7.868,15
113,16,SARFA,Dots,Dots,True,Neutral,55.218,3
113,14,SARFA,EnergyPill,Dots,False,Confident,21.347,1
113,17,SARFA,EnergyPill,Survival,False,Confident,46.274,0
113,18,SARFA,Survival,EnergyPill,False,Very Confident,27.877,2
113,12,OptimalAction,Dots,Survival,False,Neutral,14.377,9
113,19,OptimalAction,Dots,LoseALife,False,Confident,15.754,10
113,4,OptimalAction,LoseALife,LoseALife,True,Very Confident,9.426,8
113,9,OptimalAction,LoseALife,LoseALife,True,Very Confident,17.452,11
114,14,DatasetSimilarity,Survival,Survival,True,Confident,72.048,3
114,1,DatasetSimilarity,LoseALife,LoseALife,True,Very Confident,46.494,0
114,3,DatasetSimilarity,LoseALife,EnergyPill,False,Confident,22.833,1
114,19,DatasetSimilarity,LoseALife,LoseALife,True,Confident,123.136,2
114,11,TemporalDecomposition,EnergyPill,Survival,False,Confident,35.447,6
114,6,TemporalDecomposition,LoseALife,Survival,False,Confident,94.202,4
114,13,TemporalDecomposition,LoseALife,LoseALife,True,Confident,24.745,7
114,18,TemporalDecomposition,LoseALife,EnergyPill,False,Confident,63.363,5
114,4,SARFA,Dots,EnergyPill,False,Confident,34.2,13
114,7,SARFA,EnergyPill,Dots,False,Confident,50.387,12
114,4,SARFA,Survival,EnergyPill,False,Confident,35.68,14
114,13,SARFA,LoseALife,Survival,False,Confident,49.908,15
114,4,OptimalAction,Dots,Survival,False,Confident,24.208,8
114,0,OptimalAction,EnergyPill,EnergyPill,True,Confident,29.598,11
114,8,OptimalAction,Survival,Survival,True,Confident,41.037,9
114,16,OptimalAction,Survival,LoseALife,False,Confident,18.321,10
117,0,DatasetSimilarity,Dots,EnergyPill,False,Confident,11.054,11
117,19,DatasetSimilarity,Dots,Dots,True,Confident,7.2,9
117,3,DatasetSimilarity,EnergyPill,Survival,False,Confident,11.852,8
117,11,DatasetSimilarity,LoseALife,Survival,False,Confident,24.781,10
117,18,TemporalDecomposition,Dots,EnergyPill,False,Confident,9.41,5
117,2,TemporalDecomposition,EnergyPill,Dots,False,Confident,6.178,7
117,10,TemporalDecomposition,EnergyPill,LoseALife,False,Neutral,14.642,6
117,12,TemporalDecomposition,EnergyPill,Survival,False,Confident,20.758,4
117,0,SARFA,Dots,Dots,True,Confident,14.865,2
117,10,SARFA,Dots,Survival,False,Neutral,13.233,3
117,13,SARFA,Survival,LoseALife,False,Confident,26.403,1
117,9,SARFA,LoseALife,Dots,False,Neutral,18.914,0
117,3,OptimalAction,Dots,Survival,False,Confident,14.12,13
117,13,OptimalAction,EnergyPill,Dots,False,Confident,6.674,14
117,3,OptimalAction,Survival,Survival,True,Confident,9.761,15
117,13,OptimalAction,Survival,Survival,True,Confident,19.252,12
118,15,DatasetSimilarity,Dots,Survival,False,Neutral,33.801,14
118,4,DatasetSimilarity,EnergyPill,EnergyPill,True,Confident,31.726,12
118,17,DatasetSimilarity,Survival,EnergyPill,False,Confident,21.392,13
118,19,DatasetSimilarity,Survival,Survival,True,Confident,44.335,15
118,3,TemporalDecomposition,Dots,Survival,False,Very Confident,96.446,4
118,0,TemporalDecomposition,EnergyPill,Dots,False,Very Confident,9.558,7
118,12,TemporalDecomposition,LoseALife,LoseALife,True,Very Confident,12.038,6
118,14,TemporalDecomposition,LoseALife,LoseALife,True,Very Confident,12.379,5
118,2,SARFA,Dots,EnergyPill,False,Very Confident,36.928,2
118,12,SARFA,Dots,Dots,True,Confident,50.258,0
118,19,SARFA,EnergyPill,EnergyPill,True,Neutral,47.05,3
118,6,SARFA,LoseALife,Survival,False,Confident,31.305,1
118,16,OptimalAction,EnergyPill,Dots,False,Unconfident,65.513,9
118,12,OptimalAction,Survival,Survival,True,Neutral,24.105,10
118,7,OptimalAction,LoseALife,Survival,False,Very Confident,13.558,8
118,16,OptimalAction,LoseALife,Survival,False,Confident,18.272,11
119,5,DatasetSimilarity,Dots,EnergyPill,False,Very Confident,20.592,2
119,2,DatasetSimilarity,LoseALife,EnergyPill,False,Neutral,35.848,3
119,9,DatasetSimilarity,LoseALife,LoseALife,True,Neutral,31.13,1
119,12,DatasetSimilarity,LoseALife,LoseALife,True,Confident,25.227,0
119,12,TemporalDecomposition,Dots,Dots,True,Confident,24.612,7
119,18,TemporalDecomposition,EnergyPill,EnergyPill,True,Very Confident,24.623,5
119,8,TemporalDecomposition,LoseALife,LoseALife,True,Very Confident,23.125,6
119,9,TemporalDecomposition,LoseALife,LoseALife,True,Confident,32.928,4
119,13,SARFA,Dots,EnergyPill,False,Confident,22.301,15
119,15,SARFA,Dots,LoseALife,False,Very Confident,18.374,13
119,1,SARFA,EnergyPill,Dots,False,Confident,20.581,12
119,15,SARFA,Survival,LoseALife,False,Confident,17.482,14
119,17,OptimalAction,Dots,EnergyPill,False,Very Confident,27.319,9
119,9,OptimalAction,EnergyPill,Dots,False,Very Confident,17.997,10
119,5,OptimalAction,Survival,Survival,True,Very Confident,22.702,8
119,2,OptimalAction,LoseALife,Dots,False,Confident,17.524,11
121,2,DatasetSimilarity,Survival,Survival,True,Confident,18.851,10
121,15,DatasetSimilarity,LoseALife,LoseALife,True,Confident,18.801,11
121,16,DatasetSimilarity,LoseALife,LoseALife,True,Very Confident,17.927,8
121,18,DatasetSimilarity,LoseALife,LoseALife,True,Confident,26.428,9
121,1,TemporalDecomposition,Survival,Dots,False,Confident,8.46,7
121,4,TemporalDecomposition,Survival,EnergyPill,False,Unconfident,11.148,6
121,8,TemporalDecomposition,Survival,LoseALife,False,Unconfident,23.913,4
